Tempo;Pressao;Temperatura
12971;0.57822;130.25
12972;0.57808;130.26
12973;0.57792;130.26
12974;0.57775;130.27
12975;0.57755;130.27
12976;0.57734;130.28
12977;0.57711;130.28
12978;0.57685;130.29
12979;0.57659;130.29
12980;0.5763;130.29
12981;0.576;130.3
12982;0.57567;130.3
12983;0.57534;130.31
12984;0.57499;130.31
12985;0.57462;130.32
12986;0.57423;130.32
12987;0.57384;130.33
12988;0.57342;130.33
12989;0.573;130.34
12990;0.57256;130.34
12991;0.5721;130.35
12992;0.57163;130.35
12993;0.57115;130.36
12994;0.57066;130.36
12995;0.57016;130.37
12996;0.56964;130.37
12997;0.56912;130.38
12998;0.56858;130.38
12999;0.56803;130.39
13000;0.56747;130.39
13001;0.56691;130.4
13002;0.56633;130.4
13003;0.56574;130.41
13004;0.56515;130.42
13005;0.56454;130.42
13006;0.56393;130.43
13007;0.56332;130.43
13008;0.56269;130.44
13009;0.56206;130.44
13010;0.56142;130.45
13011;0.56077;130.45
13012;0.56012;130.46
13013;0.55947;130.46
13014;0.55881;130.47
13015;0.55814;130.47
13016;0.55747;130.48
13017;0.5568;130.49
13018;0.55612;130.49
13019;0.55544;130.5
13020;0.55476;130.5
13021;0.55407;130.51
13022;0.55338;130.51
13023;0.55269;130.52
13024;0.552;130.53
13025;0.55131;130.53
13026;0.55062;130.54
13027;0.54992;130.54
13028;0.54923;130.55
13029;0.54854;130.55
13030;0.54785;130.56
13031;0.54715;130.56
13032;0.54646;130.57
13033;0.54578;130.58
13034;0.54509;130.58
13035;0.54441;130.59
13036;0.54372;130.59
13037;0.54305;130.6
13038;0.54237;130.6
13039;0.5417;130.61
13040;0.54103;130.62
13041;0.54037;130.62
13042;0.53971;130.63
13043;0.53906;130.63
13044;0.53841;130.64
13045;0.53777;130.65
13046;0.53713;130.65
13047;0.53651;130.66
13048;0.53588;130.66
13049;0.53527;130.67
13050;0.53466;130.67
13051;0.53406;130.68
13052;0.53347;130.69
13053;0.53288;130.69
13054;0.53231;130.7
13055;0.53174;130.7
13056;0.53119;130.71
13057;0.53064;130.71
13058;0.5301;130.72
13059;0.52957;130.73
13060;0.52906;130.73
13061;0.52855;130.74
13062;0.52806;130.74
13063;0.52758;130.75
13064;0.52711;130.75
13065;0.52665;130.76
13066;0.5262;130.76
13067;0.52577;130.77
13068;0.52535;130.78
13069;0.52495;130.78
13070;0.52456;130.79
13071;0.52418;130.79
13072;0.52382;130.8
13073;0.52347;130.8
13074;0.52313;130.81
13075;0.52282;130.82
13076;0.52252;130.82
13077;0.52223;130.83
13078;0.52196;130.83
13079;0.52171;130.84
13080;0.52147;130.84
13081;0.52126;130.85
13082;0.52106;130.85
13083;0.52088;130.86
13084;0.52071;130.86
13085;0.52057;130.87
13086;0.52044;130.87
13087;0.52034;130.88
13088;0.52025;130.89
13089;0.52019;130.89
13090;0.52014;130.9
13091;0.52012;130.9
13092;0.52012;130.91
13093;0.52028;130.91
13094;0.52063;130.92
13095;0.52116;130.92
13096;0.52187;130.93
13097;0.52276;130.93
13098;0.52382;130.94
13099;0.52505;130.94
13100;0.52645;130.95
13101;0.52801;130.95
13102;0.52972;130.96
13103;0.5316;130.96
13104;0.53362;130.97
13105;0.5358;130.97
13106;0.53812;130.98
13107;0.54058;130.98
13108;0.54318;130.98
13109;0.54591;130.99
13110;0.54878;130.99
13111;0.55178;131
13112;0.55491;131
13113;0.55815;131.01
13114;0.56152;131.01
13115;0.565;131.02
13116;0.5686;131.02
13117;0.5723;131.03
13118;0.57612;131.03
13119;0.58003;131.03
13120;0.58404;131.04
13121;0.58815;131.04
13122;0.59235;131.05
13123;0.59664;131.05
13124;0.60102;131.06
13125;0.60548;131.06
13126;0.61001;131.07
13127;0.61462;131.07
13128;0.6193;131.08
13129;0.62404;131.08
13130;0.62885;131.09
13131;0.63372;131.09
13132;0.63864;131.1
13133;0.64361;131.1
13134;0.64862;131.11
13135;0.65368;131.11
13136;0.65877;131.12
13137;0.6639;131.12
13138;0.66906;131.13
13139;0.67424;131.13
13140;0.67943;131.14
13141;0.68465;131.14
13142;0.68987;131.15
13143;0.69509;131.15
13144;0.70032;131.16
13145;0.70554;131.16
13146;0.71075;131.17
13147;0.71594;131.17
13148;0.72112;131.18
13149;0.72626;131.18
13150;0.73138;131.19
13151;0.73646;131.19
13152;0.7415;131.2
13153;0.74648;131.21
13154;0.75142;131.21
13155;0.7563;131.22
13156;0.76111;131.22
13157;0.76585;131.23
13158;0.77051;131.23
13159;0.7751;131.24
13160;0.77959;131.24
13161;0.78399;131.25
13162;0.78829;131.26
13163;0.79248;131.26
13164;0.79657;131.27
13165;0.80053;131.27
13166;0.80437;131.28
13167;0.80808;131.28
13168;0.81166;131.29
13169;0.81509;131.3
13170;0.81838;131.3
13171;0.82164;131.31
13172;0.82491;131.31
13173;0.82821;131.32
13174;0.83151;131.33
13175;0.83484;131.33
13176;0.83818;131.34
13177;0.84153;131.34
13178;0.8449;131.35
13179;0.84828;131.35
13180;0.85168;131.36
13181;0.85509;131.37
13182;0.85852;131.37
13183;0.86195;131.38
13184;0.86541;131.38
13185;0.86887;131.39
13186;0.87235;131.4
13187;0.87584;131.4
13188;0.87934;131.41
13189;0.88286;131.41
13190;0.88638;131.42
13191;0.88992;131.43
13192;0.89347;131.43
13193;0.89703;131.44
13194;0.9006;131.44
13195;0.90418;131.45
13196;0.90777;131.46
13197;0.91137;131.46
13198;0.91498;131.47
13199;0.9186;131.47
13200;0.92223;131.48
13201;0.92586;131.49
13202;0.92951;131.49
13203;0.93316;131.5
13204;0.93682;131.5
13205;0.94049;131.51
13206;0.94416;131.51
13207;0.94784;131.52
13208;0.95153;131.53
13209;0.95522;131.53
13210;0.95892;131.54
13211;0.96263;131.54
13212;0.96634;131.55
13213;0.97005;131.56
13214;0.97377;131.56
13215;0.97749;131.57
13216;0.98122;131.57
13217;0.98495;131.58
13218;0.98868;131.59
13219;0.99242;131.59
13220;0.99616;131.6
13221;0.9999;131.6
13222;1.0036;131.61
13223;1.0074;131.61
13224;1.0111;131.62
13225;1.0149;131.63
13226;1.0186;131.63
13227;1.0224;131.64
13228;1.0261;131.64
13229;1.0298;131.65
13230;1.0336;131.66
13231;1.0373;131.66
13232;1.0411;131.67
13233;1.0448;131.67
13234;1.0485;131.68
13235;1.0523;131.68
13236;1.056;131.69
13237;1.0597;131.69
13238;1.0634;131.7
13239;1.0672;131.71
13240;1.0709;131.71
13241;1.0746;131.72
13242;1.0783;131.72
13243;1.082;131.73
13244;1.0857;131.73
13245;1.0893;131.74
13246;1.093;131.74
13247;1.0967;131.75
13248;1.1003;131.75
13249;1.104;131.76
13250;1.1076;131.77
13251;1.1112;131.77
13252;1.1149;131.78
13253;1.1185;131.78
13254;1.1221;131.79
13255;1.1256;131.79
13256;1.1292;131.8
13257;1.1328;131.8
13258;1.1363;131.81
13259;1.1399;131.81
13260;1.1434;131.82
13261;1.1469;131.82
13262;1.1504;131.83
13263;1.1539;131.83
13264;1.1574;131.84
13265;1.1608;131.84
13266;1.1642;131.85
13267;1.1677;131.85
13268;1.1711;131.86
13269;1.1745;131.86
13270;1.1778;131.86
13271;1.1812;131.87
13272;1.1845;131.87
13273;1.1878;131.88
13274;1.1911;131.88
13275;1.1944;131.89
13276;1.1976;131.89
13277;1.2009;131.9
13278;1.2041;131.9
13279;1.2073;131.91
13280;1.2104;131.91
13281;1.2136;131.91
13282;1.2167;131.92
13283;1.2198;131.92
13284;1.2229;131.93
13285;1.2259;131.93
13286;1.229;131.93
13287;1.232;131.94
13288;1.2349;131.94
13289;1.2379;131.95
13290;1.2408;131.95
13291;1.2437;131.95
13292;1.2466;131.96
13293;1.2494;131.96
13294;1.2522;131.97
13295;1.255;131.97
13296;1.2577;131.97
13297;1.2605;131.98
13298;1.2632;131.98
13299;1.2658;131.98
13300;1.2685;131.99
13301;1.271;131.99
13302;1.2736;131.99
13303;1.2761;132
13304;1.2786;132
13305;1.2811;132
13306;1.2835;132.01
13307;1.2859;132.01
13308;1.2883;132.01
13309;1.2906;132.01
13310;1.2929;132.02
13311;1.2952;132.02
13312;1.2974;132.02
13313;1.2996;132.03
13314;1.3017;132.03
13315;1.3038;132.03
13316;1.3059;132.03
13317;1.3079;132.04
13318;1.3099;132.04
13319;1.3118;132.04
13320;1.3137;132.04
13321;1.3156;132.05
13322;1.3174;132.05
13323;1.3192;132.05
13324;1.3209;132.05
13325;1.3226;132.05
13326;1.3242;132.06
13327;1.3259;132.06
13328;1.3274;132.06
13329;1.3289;132.06
13330;1.3304;132.06
13331;1.3318;132.06
13332;1.3332;132.07
13333;1.3345;132.07
13334;1.3358;132.07
13335;1.3371;132.07
13336;1.3382;132.07
13337;1.3394;132.07
13338;1.3405;132.07
13339;1.3415;132.07
13340;1.3425;132.08
13341;1.3435;132.08
13342;1.3444;132.08
13343;1.3452;132.08
13344;1.346;132.08
13345;1.3467;132.08
13346;1.3474;132.08
13347;1.348;132.08
13348;1.3486;132.08
13349;1.3492;132.08
13350;1.3496;132.08
13351;1.35;132.08
13352;1.3504;132.08
13353;1.3507;132.08
13354;1.351;132.08
13355;1.3512;132.08
13356;1.3513;132.08
13357;1.3514;132.08
13358;1.3514;132.08
13359;1.3514;132.08
13360;1.3514;132.08
13361;1.3514;132.08
13362;1.3513;132.08
13363;1.3512;132.08
13364;1.3512;132.08
13365;1.3511;132.08
13366;1.3509;132.08
13367;1.3508;132.08
13368;1.3507;132.08
13369;1.3505;132.08
13370;1.3503;132.08
13371;1.3502;132.08
13372;1.35;132.08
13373;1.3497;132.08
13374;1.3495;132.08
13375;1.3492;132.08
13376;1.349;132.08
13377;1.3487;132.08
13378;1.3484;132.08
13379;1.3481;132.08
13380;1.3478;132.08
13381;1.3474;132.08
13382;1.3471;132.08
13383;1.3467;132.08
13384;1.3463;132.08
13385;1.3459;132.08
13386;1.3455;132.08
13387;1.3451;132.08
13388;1.3446;132.08
13389;1.3442;132.08
13390;1.3437;132.08
13391;1.3432;132.08
13392;1.3427;132.07
13393;1.3422;132.07
13394;1.3416;132.07
13395;1.3411;132.07
13396;1.3405;132.07
13397;1.3399;132.07
13398;1.3393;132.07
13399;1.3387;132.07
13400;1.3381;132.07
13401;1.3374;132.07
13402;1.3368;132.07
13403;1.3361;132.07
13404;1.3354;132.07
13405;1.3347;132.07
13406;1.334;132.07
13407;1.3333;132.07
13408;1.3325;132.07
13409;1.3318;132.07
13410;1.331;132.07
13411;1.3302;132.07
13412;1.3294;132.07
13413;1.3286;132.07
13414;1.3277;132.06
13415;1.3269;132.06
13416;1.326;132.06
13417;1.3251;132.06
13418;1.3242;132.06
13419;1.3233;132.06
13420;1.3224;132.06
13421;1.3215;132.06
13422;1.3205;132.06
13423;1.3195;132.06
13424;1.3185;132.06
13425;1.3175;132.06
13426;1.3165;132.06
13427;1.3155;132.06
13428;1.3145;132.06
13429;1.3134;132.06
13430;1.3123;132.06
13431;1.3112;132.05
13432;1.3101;132.05
13433;1.309;132.05
13434;1.3079;132.05
13435;1.3067;132.05
13436;1.3056;132.05
13437;1.3044;132.05
13438;1.3032;132.05
13439;1.302;132.05
13440;1.3008;132.05
13441;1.2995;132.05
13442;1.2983;132.05
13443;1.297;132.05
13444;1.2958;132.05
13445;1.2945;132.04
13446;1.2932;132.04
13447;1.2918;132.04
13448;1.2905;132.04
13449;1.2891;132.04
13450;1.2878;132.04
13451;1.2864;132.04
13452;1.285;132.04
13453;1.2836;132.04
13454;1.2822;132.04
13455;1.2807;132.04
13456;1.2793;132.04
13457;1.2778;132.04
13458;1.2764;132.03
13459;1.2749;132.03
13460;1.2734;132.03
13461;1.2718;132.03
13462;1.2703;132.03
13463;1.2687;132.03
13464;1.2672;132.03
13465;1.2656;132.03
13466;1.264;132.03
13467;1.2624;132.03
13468;1.2608;132.03
13469;1.2592;132.03
13470;1.2575;132.02
13471;1.2558;132.02
13472;1.2542;132.02
13473;1.2525;132.02
13474;1.2508;132.02
13475;1.2491;132.02
13476;1.2473;132.02
13477;1.2456;132.02
13478;1.2438;132.02
13479;1.2421;132.02
13480;1.2403;132.02
13481;1.2385;132.01
13482;1.2367;132.01
13483;1.2348;132.01
13484;1.233;132.01
13485;1.2312;132.01
13486;1.2293;132.01
13487;1.2274;132.01
13488;1.2255;132.01
13489;1.2236;132.01
13490;1.2217;132.01
13491;1.2198;132.01
13492;1.2178;132
13493;1.2159;132
13494;1.2139;132
13495;1.2119;132
13496;1.2099;132
13497;1.2079;132
13498;1.2059;132
13499;1.2038;132
13500;1.2018;132
13501;1.1997;132
13502;1.1976;131.99
13503;1.1956;131.99
13504;1.1935;131.99
13505;1.1913;131.99
13506;1.1892;131.99
13507;1.1871;131.99
13508;1.1849;131.99
13509;1.1828;131.99
13510;1.1806;131.99
13511;1.1784;131.99
13512;1.1762;131.98
13513;1.174;131.98
13514;1.1717;131.98
13515;1.1695;131.98
13516;1.1672;131.98
13517;1.1648;131.98
13518;1.1617;131.98
13519;1.1579;131.98
13520;1.1535;131.98
13521;1.1483;131.98
13522;1.1426;131.97
13523;1.1364;131.97
13524;1.1296;131.97
13525;1.1223;131.97
13526;1.1146;131.97
13527;1.1064;131.97
13528;1.098;131.97
13529;1.0891;131.97
13530;1.08;131.97
13531;1.0706;131.97
13532;1.061;131.96
13533;1.0512;131.96
13534;1.0413;131.96
13535;1.0312;131.96
13536;1.0211;131.96
13537;1.0109;131.96
13538;1.0007;131.96
13539;0.99053;131.96
13540;0.9804;131.96
13541;0.97034;131.95
13542;0.96039;131.95
13543;0.95058;131.95
13544;0.94094;131.95
13545;0.9315;131.95
13546;0.92228;131.95
13547;0.91331;131.95
13548;0.90462;131.95
13549;0.89624;131.95
13550;0.88819;131.95
13551;0.8805;131.94
13552;0.87318;131.94
13553;0.86628;131.94
13554;0.8598;131.94
13555;0.85378;131.94
13556;0.84825;131.94
13557;0.84321;131.94
13558;0.83871;131.94
13559;0.83475;131.94
13560;0.83138;131.93
13561;0.82861;131.93
13562;0.82647;131.93
13563;0.82498;131.93
13564;0.82418;131.93
13565;0.82406;131.93
13566;0.82438;131.93
13567;0.82507;131.93
13568;0.8261;131.93
13569;0.82746;131.92
13570;0.82913;131.92
13571;0.83111;131.92
13572;0.83337;131.92
13573;0.8359;131.92
13574;0.83868;131.92
13575;0.84171;131.92
13576;0.84497;131.92
13577;0.84844;131.92
13578;0.8521;131.92
13579;0.85595;131.91
13580;0.85997;131.91
13581;0.86414;131.91
13582;0.86845;131.91
13583;0.87288;131.91
13584;0.87742;131.91
13585;0.88205;131.91
13586;0.88675;131.91
13587;0.89152;131.91
13588;0.89633;131.9
13589;0.90117;131.9
13590;0.90603;131.9
13591;0.91087;131.9
13592;0.9157;131.9
13593;0.92049;131.9
13594;0.92523;131.9
13595;0.92989;131.9
13596;0.93446;131.9
13597;0.93893;131.9
13598;0.94327;131.89
13599;0.94747;131.89
13600;0.95151;131.89
13601;0.95537;131.89
13602;0.95903;131.89
13603;0.96248;131.89
13604;0.9657;131.89
13605;0.96867;131.89
13606;0.97137;131.89
13607;0.97378;131.89
13608;0.97589;131.88
13609;0.97767;131.88
13610;0.97911;131.88
13611;0.98019;131.88
13612;0.98092;131.88
13613;0.98157;131.88
13614;0.9822;131.88
13615;0.98282;131.88
13616;0.98342;131.88
13617;0.98401;131.88
13618;0.98458;131.87
13619;0.98513;131.87
13620;0.98567;131.87
13621;0.9862;131.87
13622;0.98671;131.87
13623;0.98721;131.87
13624;0.98769;131.87
13625;0.98816;131.87
13626;0.98862;131.87
13627;0.98907;131.87
13628;0.9895;131.86
13629;0.98992;131.86
13630;0.99033;131.86
13631;0.99073;131.86
13632;0.99112;131.86
13633;0.9915;131.86
13634;0.99186;131.86
13635;0.99222;131.86
13636;0.99256;131.86
13637;0.9929;131.86
13638;0.99322;131.85
13639;0.99354;131.85
13640;0.99385;131.85
13641;0.99415;131.85
13642;0.99444;131.85
13643;0.99472;131.85
13644;0.995;131.85
13645;0.99526;131.85
13646;0.99552;131.85
13647;0.99578;131.85
13648;0.99602;131.84
13649;0.99627;131.84
13650;0.9965;131.84
13651;0.99673;131.84
13652;0.99695;131.84
13653;0.99717;131.84
13654;0.99738;131.84
13655;0.99759;131.84
13656;0.9978;131.84
13657;0.998;131.84
13658;0.99819;131.83
13659;0.99839;131.83
13660;0.99858;131.83
13661;0.99876;131.83
13662;0.99895;131.83
13663;0.99913;131.83
13664;0.99931;131.83
13665;0.99949;131.83
13666;0.99967;131.83
13667;0.99985;131.82
13668;1;131.82
13669;1.0002;131.82
13670;1.0004;131.82
13671;1.0005;131.82
13672;1.0007;131.82
13673;1.0009;131.82
13674;1.0011;131.82
13675;1.0013;131.82
13676;1.0014;131.81
13677;1.0016;131.81
13678;1.0018;131.81
13679;1.002;131.81
13680;1.0022;131.81
13681;1.0024;131.81
13682;1.0026;131.81
13683;1.0028;131.81
13684;1.003;131.81
13685;1.0032;131.8
13686;1.0034;131.8
13687;1.0036;131.8
13688;1.0038;131.8
13689;1.004;131.8
13690;1.0043;131.8
13691;1.0045;131.8
13692;1.0048;131.8
13693;1.005;131.8
13694;1.0053;131.79
13695;1.0055;131.79
13696;1.0058;131.79
13697;1.0061;131.79
13698;1.0064;131.79
13699;1.0067;131.79
13700;1.007;131.79
13701;1.0073;131.79
13702;1.0076;131.79
13703;1.0079;131.78
13704;1.0083;131.78
13705;1.0086;131.78
13706;1.009;131.78
13707;1.0094;131.78
13708;1.0098;131.78
13709;1.0102;131.78
13710;1.0106;131.78
13711;1.011;131.77
13712;1.0114;131.77
13713;1.0119;131.77
13714;1.0123;131.77
13715;1.0128;131.77
13716;1.0133;131.77
13717;1.0138;131.77
13718;1.0143;131.77
13719;1.0148;131.77
13720;1.0153;131.76
13721;1.0159;131.76
13722;1.0165;131.76
13723;1.0171;131.76
13724;1.0178;131.76
13725;1.0187;131.76
13726;1.0196;131.76
13727;1.0207;131.76
13728;1.0218;131.75
13729;1.0231;131.75
13730;1.0244;131.75
13731;1.0259;131.75
13732;1.0274;131.75
13733;1.029;131.75
13734;1.0307;131.75
13735;1.0325;131.75
13736;1.0344;131.75
13737;1.0363;131.74
13738;1.0384;131.74
13739;1.0405;131.74
13740;1.0426;131.74
13741;1.0449;131.74
13742;1.0472;131.74
13743;1.0496;131.74
13744;1.052;131.74
13745;1.0545;131.73
13746;1.0571;131.73
13747;1.0597;131.73
13748;1.0624;131.73
13749;1.0651;131.73
13750;1.0679;131.73
13751;1.0707;131.73
13752;1.0736;131.73
13753;1.0765;131.72
13754;1.0795;131.72
13755;1.0824;131.72
13756;1.0855;131.72
13757;1.0885;131.72
13758;1.0916;131.72
13759;1.0947;131.72
13760;1.0978;131.72
13761;1.101;131.71
13762;1.1042;131.71
13763;1.1074;131.71
13764;1.1106;131.71
13765;1.1138;131.71
13766;1.117;131.71
13767;1.1203;131.71
13768;1.1235;131.71
13769;1.1268;131.7
13770;1.13;131.7
13771;1.1332;131.7
13772;1.1365;131.7
13773;1.1397;131.7
13774;1.1429;131.7
13775;1.1461;131.7
13776;1.1493;131.69
13777;1.1524;131.69
13778;1.1556;131.69
13779;1.1587;131.69
13780;1.1617;131.69
13781;1.1648;131.69
13782;1.1678;131.69
13783;1.1708;131.69
13784;1.1737;131.68
13785;1.1766;131.68
13786;1.1795;131.68
13787;1.1823;131.68
13788;1.185;131.68
13789;1.1877;131.68
13790;1.1903;131.68
13791;1.1929;131.68
13792;1.1954;131.67
13793;1.1979;131.67
13794;1.2003;131.67
13795;1.2026;131.67
13796;1.2048;131.67
13797;1.207;131.67
13798;1.209;131.67
13799;1.211;131.66
13800;1.2129;131.66
13801;1.2147;131.66
13802;1.2165;131.66
13803;1.2181;131.66
13804;1.2196;131.66
13805;1.221;131.66
13806;1.2224;131.66
13807;1.2236;131.65
13808;1.2247;131.65
13809;1.2257;131.65
13810;1.2265;131.65
13811;1.2273;131.65
13812;1.2279;131.65
13813;1.2284;131.65
13814;1.2288;131.64
13815;1.2291;131.64
13816;1.2292;131.64
13817;1.2292;131.64
13818;1.2292;131.64
13819;1.2291;131.64
13820;1.229;131.64
13821;1.2289;131.64
13822;1.2288;131.63
13823;1.2287;131.63
13824;1.2285;131.63
13825;1.2283;131.63
13826;1.2281;131.63
13827;1.2279;131.63
13828;1.2277;131.63
13829;1.2274;131.62
13830;1.2271;131.62
13831;1.2268;131.62
13832;1.2265;131.62
13833;1.2261;131.62
13834;1.2257;131.62
13835;1.2253;131.62
13836;1.2249;131.62
13837;1.2245;131.61
13838;1.2241;131.61
13839;1.2236;131.61
13840;1.2231;131.61
13841;1.2226;131.61
13842;1.2221;131.61
13843;1.2215;131.61
13844;1.221;131.6
13845;1.2204;131.6
13846;1.2198;131.6
13847;1.2192;131.6
13848;1.2186;131.6
13849;1.2179;131.6
13850;1.2173;131.6
13851;1.2166;131.59
13852;1.2159;131.59
13853;1.2152;131.59
13854;1.2145;131.59
13855;1.2138;131.59
13856;1.213;131.59
13857;1.2123;131.59
13858;1.2115;131.58
13859;1.2107;131.58
13860;1.2099;131.58
13861;1.2091;131.58
13862;1.2083;131.58
13863;1.2074;131.58
13864;1.2066;131.58
13865;1.2057;131.57
13866;1.2048;131.57
13867;1.204;131.57
13868;1.2031;131.57
13869;1.2021;131.57
13870;1.2012;131.57
13871;1.2003;131.57
13872;1.1993;131.57
13873;1.1984;131.56
13874;1.1974;131.56
13875;1.1964;131.56
13876;1.1955;131.56
13877;1.1945;131.56
13878;1.1935;131.56
13879;1.1925;131.56
13880;1.1914;131.55
13881;1.1904;131.55
13882;1.1894;131.55
13883;1.1883;131.55
13884;1.1873;131.55
13885;1.1862;131.55
13886;1.1851;131.55
13887;1.1841;131.54
13888;1.183;131.54
13889;1.1819;131.54
13890;1.1808;131.54
13891;1.1797;131.54
13892;1.1786;131.54
13893;1.1775;131.54
13894;1.1764;131.53
13895;1.1752;131.53
13896;1.1741;131.53
13897;1.173;131.53
13898;1.1718;131.53
13899;1.1707;131.53
13900;1.1696;131.53
13901;1.1684;131.52
13902;1.1673;131.52
13903;1.1661;131.52
13904;1.1649;131.52
13905;1.1638;131.52
13906;1.1626;131.52
13907;1.1615;131.52
13908;1.1603;131.51
13909;1.1591;131.51
13910;1.1579;131.51
13911;1.1568;131.51
13912;1.1556;131.51
13913;1.1544;131.51
13914;1.1532;131.51
13915;1.1521;131.5
13916;1.1509;131.5
13917;1.1497;131.5
13918;1.1485;131.5
13919;1.1474;131.5
13920;1.1462;131.5
13921;1.145;131.5
13922;1.1438;131.49
13923;1.1427;131.49
13924;1.1415;131.49
13925;1.1403;131.49
13926;1.1391;131.49
13927;1.138;131.49
13928;1.1368;131.48
13929;1.1357;131.48
13930;1.1345;131.48
13931;1.1333;131.48
13932;1.1322;131.48
13933;1.131;131.48
13934;1.1299;131.48
13935;1.1287;131.47
13936;1.1276;131.47
13937;1.1265;131.47
13938;1.1253;131.47
13939;1.1242;131.47
13940;1.1231;131.47
13941;1.122;131.47
13942;1.1209;131.46
13943;1.1198;131.46
13944;1.1187;131.46
13945;1.1176;131.46
13946;1.1165;131.46
13947;1.1154;131.46
13948;1.1144;131.46
13949;1.1133;131.45
13950;1.1122;131.45
13951;1.1112;131.45
13952;1.1101;131.45
13953;1.1091;131.45
13954;1.1081;131.45
13955;1.107;131.45
13956;1.106;131.44
13957;1.105;131.44
13958;1.104;131.44
13959;1.103;131.44
13960;1.1021;131.44
13961;1.1011;131.44
13962;1.1001;131.43
13963;1.0992;131.43
13964;1.0983;131.43
13965;1.0973;131.43
13966;1.0964;131.43
13967;1.0955;131.43
13968;1.0946;131.42
13969;1.0937;131.42
13970;1.0928;131.42
13971;1.092;131.42
13972;1.0911;131.42
13973;1.0903;131.42
13974;1.0895;131.41
13975;1.0887;131.41
13976;1.0878;131.41
13977;1.0871;131.41
13978;1.0863;131.41
13979;1.0855;131.4
13980;1.0848;131.4
13981;1.084;131.4
13982;1.0833;131.4
13983;1.0826;131.4
13984;1.0819;131.39
13985;1.0812;131.39
13986;1.0805;131.39
13987;1.0799;131.39
13988;1.0792;131.39
13989;1.0786;131.38
13990;1.078;131.38
13991;1.0774;131.38
13992;1.0768;131.38
13993;1.0763;131.38
13994;1.0757;131.37
13995;1.0752;131.37
13996;1.0747;131.37
13997;1.0742;131.37
13998;1.0737;131.37
13999;1.0733;131.36
14000;1.0728;131.36
14001;1.0724;131.36
14002;1.072;131.36
14003;1.0716;131.35
14004;1.0712;131.35
14005;1.0709;131.35
14006;1.0705;131.35
14007;1.0702;131.35
